timestamp,gx,gy,gz,ax,ay,az,mx,my,mz,roll,pitch,yaw,ground_truth_x,ground_truth_y,ground_truth_theta
144.341812136,0.0012781101888120756,-0.0017019801269079647,0.0021284501042508996,-0.011001921480532235,-0.005275131641386205,9.790841729881638,-0.023395125086904507,22.136346322507084,-11.473008426673978,-0.0001302012742237037,-0.0004119806023806,1.4459006799381013,53.5,183.5,-93.69138598645128
144.422486611,-0.000850261412731207,-0.0006391575370239988,-0.0010647437286975382,-0.013383382654995758,-0.010060541107398223,9.771685798764542,0.18252366094136271,21.611121549984354,-11.63853548145703,0.0002905715309197846,0.00012848937948668168,1.4458389303191783,53.5,184.0,-91.8476102659946
144.488353715,0.00042743334558804094,-0.0023414499508670455,0.002127930387381639,-0.037862508439480906,0.034437699820998396,9.7956312972685,0.5703227839962344,21.815494827436247,-12.221513115717139,0.00020651027689120652,-0.0005196815374378816,1.4461336829476361,53.5,183.5,-90.0
144.580552675,-0.00021245261102192348,-0.001491084462199025,0.0031921564798042677,0.016298170145053473,-0.017700597404987167,9.81000233785943,0.18082295120365122,21.73279269076631,-11.575066688241584,-0.00021295556994835663,-0.0007316704316469285,1.4456959716311895,53.5,183.5,-93.69138598645128
144.659592482,0.003191504381181722,0.001067734196034374,1.5591526399103022e-06,-0.024854852757691663,-0.018683861496984623,9.742948394443832,-0.19729948699921646,22.661498000705087,-11.440525388074299,-0.00032966220141829436,-0.0006677758766197427,1.4458942983202683,53.0,183.0,-88.15238973400541
144.73165121,-0.0012781101888120756,0.0017019801269079647,-0.002128450104250903,0.01341244209223564,-0.0018985324285666905,9.798035326913064,-0.41641295340340184,22.072700872103788,-11.269867280404494,-0.00048795204385555574,-0.0002941518576505602,1.4457713597363535,53.0,183.5,-90.0
144.796474044,-0.0031910889506888995,-0.0010674219090992965,-0.001065783164468188,-0.03639468707339839,-0.0033968109961297764,9.821957441113765,-0.037113514437668,22.885427244908854,-11.535501892993638,-0.0012576561986339006,-0.00041197629657788035,1.4453850179803582,53.0,183.5,-90.0
144.888567639,-0.0014901473685289901,0.00021120795225455278,-5.197168692605944e-07,0.003331775474765325,0.011490219034904403,9.82437104002024,0.5079964458314574,21.693965640276424,-12.018894417228521,-0.0010327482963463845,-0.00038259023563713777,1.4450252375775086,53.5,183.5,-88.21008939175394
144.960541117,0.0017025999787387335,0.0012798765093339397,-0.0031916346823406528,-0.028233427712339436,-0.0182283798041572,9.80998479963159,0.07434576909260456,22.01446192594139,-11.935608482430487,-0.0006387393561147901,-0.00012680935806717208,1.4448118283362514,53.0,183.0,-86.30861401354873
145.029520343,-0.002979882632769821,0.00042272569107341934,-0.0010652634475989274,-0.000941816053649907,-0.018679339339537273,9.817178396663017,0.5990545288540288,22.283048468285074,-11.657377296143832,-0.0005033556652631796,8.882338647995924e-05,1.4445489557428386,53.0,183.0,-88.15238973400541
145.094774382,0.0014909782303268268,-0.00021058337777385758,-0.0021279303873816425,-0.013429246977000842,0.0018858625961439552,9.855486751251686,-0.5921355267086933,22.495240213356542,-11.744157940161305,-0.000665859060249437,-0.00028656440611639735,1.4448477718602235,53.0,183.0,-88.15238973400541
145.156740041,0.000211621748411907,0.001490459887107797,-0.001063704294959017,-0.03879771298093568,0.00378244970060867,9.824352332577453,0.33590978255934434,22.321732098283885,-11.479637384956042,-0.00043443869970825,-0.0005267640921202907,1.445035939860929,53.0,183.0,-88.15238973400541
145.240134857,0.005532328592934748,0.0014959960677389014,2.598586378431491e-06,0.03879859617290665,0.008199057707029327,9.750164206562431,0.1064771821110468,22.238674752208084,-11.498409711725612,9.235796466262499e-05,-0.0006281532625975674,1.4453257981153451,53.0,183.0,-88.09084756700362
145.306426442,0.00404135036260792,0.0017065794455127588,0.0021305289737600704,0.005290572310258076,-0.010999115289669526,9.776481212227274,0.11837869852960556,21.386979700585137,-11.942690400576186,-0.0003112570169506412,-0.0009597787983999142,1.4450402012127745,53.5,183.5,-90.0
145.368310371,0.0006403013871027921,-0.0008500532017329385,-0.002128450104250903,0.01335534392338701,0.010039463864131641,9.910565714755442,-0.458745223986826,22.578511956790894,-11.326253944006869,-2.2224562574251235e-05,-0.0002793590157653953,1.4448610149196965,53.0,183.0,-88.15238973400541
145.443085491,-0.002769919280936738,0.0019119389302011257,0.002127930387381639,0.026838019055556172,-0.015768034622438698,9.79085342203338,0.2682455370470383,22.116648727314406,-12.2270973399349,-0.00016688080956413047,-0.0007752551696334753,1.4445770039746497,53.5,183.5,-93.69138598645128
145.509051345,0.0023470912137935726,-0.0048925464180921705,-0.0010647437286975382,0.004382539727088497,-0.05361482051588484,9.769286230440157,0.5452282876323908,21.553166511066213,-11.772101700074899,-0.0007759395415445182,-0.0004719809597996119,1.4443284724171759,53.5,184.0,-91.78991060824607
145.572347156,-0.0010623019186527896,-0.0021299322120481795,0.0010631866566519757,0.010565169577232195,-0.010029321257709754,9.754936235722134,0.12019685903845179,21.489592037643206,-11.435916490752323,-0.0007276412080548188,-0.00010275032494849229,1.4443795662605452,53.5,184.0,-91.8476102659946
145.64816945,-0.0014905627998339987,0.00021089566470893905,0.0010637063755533649,-0.023014195439843097,0.018642474938838194,9.829151253685481,-0.2138938864199175,21.79081691427601,-11.30845707485174,-0.00018132872046942413,-0.0006412876692095423,1.4451641012667398,53.5,183.5,-90.0
145.714521168,-0.0012793564819149205,0.001701043264881655,0.0010642260924226255,0.012944830309381431,-0.017226145997376117,9.8123958445672,0.2111374912898898,21.854391387811837,-11.644642072706942,7.485644374865662e-05,-0.0009165473575658521,1.4450503961866767,53.0,183.0,-88.09084756700362
145.776458509,0.006810854212239651,-0.0002056717722339811,0.0010668246788010569,-0.04499077977820364,-0.015849096365383553,9.798008434963831,0.024625199003059667,22.136239857205876,-11.672574204052554,-6.844386601454727e-05,-0.0005834049215756627,1.4451746625711857,53.5,183.5,-90.0
145.852872183,0.0014905627990218183,-0.00021089566531947132,-0.001063704294959017,-0.0033607299678307485,-0.011512021956987214,9.860275149423371,-0.44842650279671004,22.072771848971257,-11.136823428818776,-0.0008916519077894085,-0.00039200971448935865,1.4450869668734696,53.5,184.0,-91.8476102659946
145.918108413,0.0012797719124077482,-0.0017007309779465728,-0.002128450104250903,0.010577474979057502,-0.03398186989726107,9.790841729881638,-0.060626916003706094,22.277145451604472,-11.719801355294976,-0.00048338685875666336,-0.00043589024259159777,1.4451704886127408,53.5,184.0,-91.8476102659946
145.980310048,0.0019125633305718107,0.002769089748461642,1.5591526399103022e-06,-0.0224835868169065,-0.025887034043277985,9.821956271897909,-0.45534550494204495,22.33517114209595,-11.453191204342673,-0.000695986489799078,-0.0007285712161583691,1.4454204575488812,53.5,183.5,-90.0
146.055017636,-0.0014889010762383261,0.00021214481367033076,-0.003193193832948434,-0.015784608120273373,0.009100953794977554,9.73577796617469,-0.10935319218098373,21.182251213727383,-12.024931520561202,-0.00044140049395958764,-0.00022956331387205715,1.4452386302291023,53.5,183.5,-93.69138598645128
146.119202065,0.0008506768432240347,0.0006394698239590809,5.197168692605944e-07,-0.022508975496022755,-0.0019443203499729335,9.819568611266464,0.012019430927829389,21.89293273878156,-11.73298978394187,-0.000546079928717261,-0.00027828367779673507,1.4453932821630984,53.5,183.5,-90.0
146.191546945,-0.0014913936616318348,0.00021027109022824316,0.0031921564798042677,-0.06988014452154111,-0.046539781951998684,9.857844227830029,0.5435275778946843,21.674837651848165,-11.708632906859453,-0.0003914735776260291,-0.0010650292633003044,1.4454645790600762,53.5,183.0,-88.21008939175394
146.263721067,-0.0006394705253049554,0.0008506777762136337,0.0,0.000994464099913415,-0.029204681815605035,9.793234067374234,0.17220493975124174,22.116861657804,-11.827965996645121,-0.00014190833741761408,-0.0008066165022770276,1.4458572781315062,53.5,183.5,-90.0
146.337700624,-0.000639885956609964,0.00085036548866802,0.0010642260924226255,-0.026298063692454448,-0.02875444823884723,9.788435146266208,0.079564061500228,21.873733773598648,-11.555771913691146,-0.0003911316323253173,-0.000464346320739156,1.445807901053435,53.5,183.5,-93.69138598645128
146.423014742,-0.0014897319380361624,0.0002115202391896349,-0.0010647437286975382,-0.01720244642234566,-0.024912321418929868,9.783651424955218,0.6734002979466347,21.77716640684331,-11.734034272659803,-0.00035191267074503066,-0.0008643038509889375,1.4457059317614678,53.0,183.0,-88.09084756700362
146.485136783,0.002341239642245853,0.0004285741586396096,-0.0010631845780897564,0.0411491466185746,0.02494211177457364,9.814812951118745,0.5098150191942998,21.79657830262863,-11.512120588153374,0.0008806321080433326,-0.0007398653833932405,1.446204883680478,53.0,183.0,-86.30861401354873
146.550932899,0.0006407168175956198,-0.0008497409147978564,-0.0031926741160791736,0.014916781040158112,-0.051686473070067275,9.764502509129168,0.032013549393312184,22.52027301051568,-11.991995357500233,0.0006298984371430023,-0.000299670371837922,1.4470305269174566,53.5,184.0,-91.8476102659946
146.625001717,-8.308617978362048e-07,-6.245744806958581e-07,0.0021284501042508996,0.013439769471824256,-0.03782066954340972,9.829148915255132,0.11327832063124764,21.751991655949226,-11.75228455849231,0.0005165584564118465,-0.0003336411374889226,1.4472396928107794,53.5,183.5,-88.21008939175394
146.686969727,-0.0012797719124077482,0.0017007309779465728,0.0021284501042508996,-0.004798505889500002,0.0023833130287816725,9.824365193944143,-0.05892667000412859,22.155473985641194,-11.78326985629433,0.00036837438252910955,-4.223890903174723e-05,1.447224046578085,53.0,183.0,-88.15238973400541
146.75109344,0.0010635448847387864,0.0021308665730931874,-0.004255860774763285,0.017263437666288513,-0.010984547217951753,9.771697490916285,0.11339618425638351,21.976275459083386,-11.182041936201717,-7.978173144680616e-05,0.00048222959909888984,1.4472050564465722,53.0,183.0,-88.15238973400541
146.82332608,0.002340408780448017,0.00042794958415891374,0.0010652655261611467,0.011074264688558098,-0.05457496506851519,9.802807356071858,0.11849661303887607,21.611263503606484,-11.372447989752967,3.767443443774814e-05,-0.00018654660065288528,1.447635500726714,53.5,184.0,-91.78991060824607
146.887006564,-0.00021162174922408728,-0.0014904598877183292,0.0010637063755533649,-0.028238100896338474,-0.01823189272468983,9.821956271897909,0.17220493975124174,22.116861657804,-11.827965996645121,0.00011263232763621292,-0.0001094822566988586,1.4469586366174134,53.5,184.0,-91.78991060824607
146.949001148,0.001708451550286453,-0.00404124406739784,-0.003193193832948434,-0.004350521256021392,0.01769617249930336,9.86028333392959,0.5669231158355865,22.058835642018384,-12.094576066848706,0.000535191383941851,-8.958331887224415e-06,1.447053323714993,53.5,184.0,-91.78991060824607
147.034772826,4.154304928276909e-07,3.122869350821092e-07,-0.0010642240118282776,-0.03831322830098412,0.007141903448752954,9.800411510933968,-0.009675448159500936,21.387263607942202,-11.410515205700689,-3.5644956808186466e-05,0.0005080287125233658,1.4471818013051307,53.0,183.0,-86.30861401354873
