timestamp,gx,gy,gz,ax,ay,az,mx,my,mz,roll,pitch,yaw,ground_truth_x,ground_truth_y,ground_truth_theta
7327.892675152,0.0010576679893708628,8.508588507025775e-05,0.001067354135859785,-0.018673154523187598,0.020216914199235023,9.838706466550379,0.038877810345976996,30.019493738510743,3.2027491621541575,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,147.5,86.18592516570965
7327.960605037,-0.0009733782019694117,-0.0011459672995797912,-0.0010663111737478257,-0.022493117928757203,0.010242742769399911,9.77405821624149,0.6983639139765343,29.02953242992321,3.991607804114961,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,147.5,86.18592516570965
7328.020372543,-0.003098342487404933,-0.0013137590702488884,-8.36035408827423e-06,-0.004612580898229564,-0.0027588049181762817,9.76215123223234,0.42883419730884254,30.269852394553524,3.2257419160136545,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
7328.100191688,-0.0008080066967567348,-0.003266936681442095,-8.583007451383737e-14,-0.026973807324570734,0.005111541244966135,9.802779065973112,-0.5931375653978346,29.952337192472477,3.4127786064920733,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.30861401354873
7328.163451198,0.0008987125857075429,0.002204468381926275,-0.0021273950531709605,-0.00046675578016680617,-0.02640208398492339,9.807670887775918,0.5829119890974621,29.99090249858144,3.1710222361077998,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,147.5,86.18592516570965
7328.229957938,-8.108172408307475e-05,0.0010600879689039776,-0.0010652661309654683,-0.02948317050707299,0.004952252884054744,9.843473682736262,-0.12063095432074991,29.632439052759697,3.7916885146783326,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.30861401354873
7328.303843333,0.0022935438476947186,-0.0019539710552475566,-0.001055860734266497,-0.02321644103504501,-0.01141627287958036,9.788437449462583,0.36862200632865266,29.52451301927548,3.597178506253113,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.30861401354873
7328.368429772,-0.0010576679830990139,-8.5085886621465e-05,-0.001067356216444353,-0.024152502588987455,0.027031591652358643,9.884174399017079,0.25825971104953965,29.87732589134154,3.928376384652461,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
7328.459898484,0.0010640840971920687,8.349899851276407e-05,-0.0010610859600935292,-0.04026539754308236,0.023217515612044534,9.75005285966894,0.3197682659896859,29.192176685851454,3.0491656574685577,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
7328.518460314,-0.002124960131065761,-0.00016779144263108584,0.0010579487513335492,-0.025836041304930127,-0.00920851993393751,9.802793172239058,0.3302888596734975,29.249624066633807,3.666729521613592,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
7328.583381251,0.0032605059418429243,-0.0008064168691102711,0.0021388905354346463,-0.02676686723663704,0.031577826359971195,9.833885176230718,0.5499667325791477,29.51498260596571,3.5866028642376606,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
7328.652933135,-8.428978112960224e-05,0.001060881412958328,-1.0450426965272897e-06,-0.02305568214516139,-0.013795809669608838,9.798016551818721,-0.06530229359234604,29.659798166156015,3.223212391964098,-0.0025754194471045216,-0.0003831448371943726,1.4928080659602079,376.0,148.0,86.18592516570965
