timestamp,gx,gy,gz,ax,ay,az,mx,my,mz,roll,pitch,yaw,ground_truth_x,ground_truth_y,ground_truth_theta
2257.090806767,0.0011111154788243033,0.002107117291601893,0.0010587431911864532,0.012150699468835484,-0.05003544414399978,9.738239869735011,0.7847119063051884,21.316048672709137,-11.815148964337158,0.005074741851925366,0.0003724624788430944,1.4546984292181477,54.5,184.5,-91.78991060824607
2257.173089524,0.0006160687472842731,-0.0008633080481215811,-0.001067853543443797,0.0008938601551666812,0.015304736315195928,9.812540422816431,0.06690984284903051,21.811841234229856,-11.353393647539436,0.0053756795220993225,0.0007563027474424464,1.452523923843357,54.5,183.5,-91.8476102659946
2257.23907222,0.003201018762156733,0.0010026997837952526,-0.0021457241001694768,0.021138985699314588,0.0034214149222245413,9.790878679454147,0.6530232559893236,21.843926266227246,-11.914942656794828,0.005408878630409306,0.00026240892425730226,1.4521245381986527,54.5,184.0,-91.8476102659946
2257.305238316,-0.0017330055252083453,-0.0012435116272368073,-0.0010551019847644867,0.07180698834054564,0.03117932515756477,9.761878237395253,0.12585921803711603,21.44534346221023,-11.810238044742658,0.005025572158635464,0.0006424239912790223,1.452992095359948,54.5,184.0,-91.78991060824607
2257.380833338,0.0035928644725789585,-0.0013470004534061309,-2.0038186070800352e-05,0.037452649745244614,-0.01462734074767717,9.860216732357875,0.29343693101333784,21.403458618489523,-11.589826146882146,0.005638183200283657,0.0006042168862781629,1.4525524278001745,54.5,184.0,-91.8476102659946
2257.452858982,-0.0008635904303991477,-0.0006219034056091733,4.554126943519628e-06,0.08623627585438796,-0.06202656906860972,9.840782698597687,0.2935380906949849,22.030983730028556,-11.715795951447387,0.005024916453994672,0.0005612361594292707,1.4533515061540092,54.5,184.0,-91.8476102659946
2257.534074837,0.0029709710608846296,-0.0004833972213030144,-1.6394881278529315e-05,0.10104234196766877,-0.06614645191151494,9.847883701702326,0.33272165017129757,21.626969425915092,-11.152852218511626,0.005427407809389445,0.00042086327920988747,1.4541283411806285,54.5,184.0,-91.78991060824607
2257.60732703,-0.0023490742724926184,-0.00038020357911522617,1.2751558679310265e-05,0.07410070795240686,0.02394965483864333,9.769045907152886,-0.03026033130229578,21.44898372054921,-11.14409143156662,0.00548703327139412,0.0005283942912198845,1.4544758006250664,54.5,184.0,-91.8476102659946
2257.67926772,0.0012612607938440323,-0.0017280920149966518,0.0031853399452433226,0.076565571303259,-0.003880224793475124,9.792967050355237,0.4241631824025264,22.008948164238582,-11.805433880611908,0.005189597469964164,-1.3818607979094725e-06,1.453895576826325,54.5,184.0,-91.8476102659946
2257.741636919,0.00038602104601216934,-0.002349405053219848,0.0010614756754471469,0.05468917630450209,-0.002022770978883458,9.814635894802029,0.22515848943409406,20.796512969636318,-11.640677016070336,0.00546121819147128,-3.473988281935798e-05,1.4544148948470226,54.5,184.0,-91.8476102659946
2257.815740217,-0.0008635904303991477,-0.0006219034056091733,4.554126943519628e-06,0.04436865305104482,-0.003746095791230713,9.860181897672247,0.6565213212881892,22.208967617220562,-11.724556991060169,0.005209384942001625,-2.9139209203836834e-05,1.4541692215316437,54.5,184.0,-91.78991060824607
2257.89109418,-0.0014913085065035318,0.00024199501047547848,-0.0010560128069157352,0.03076433582263037,0.01903243997761034,9.831531851474033,0.20103304948450335,22.154847018275994,-11.252646122731601,0.005207332671582167,0.00016892513162769607,1.4538431330875028,54.5,183.5,-90.0
