timestamp,gx,gy,gz,ax,ay,az,mx,my,mz,roll,pitch,yaw,ground_truth_x,ground_truth_y,ground_truth_theta
1034.136917545,0.0007400848389052693,0.0019950897687001264,-0.0010652556588259603,0.04595458983702961,-0.006911752991594624,9.843420740983586,-0.12901373456843057,38.277624254614814,5.462441670311498,0.0032728663610505793,0.00023223450512801995,1.4037155636692191,54.0,183.5,-93.69138598645128
1034.207227271,-0.0026198759309197695,0.002112325124199266,9.572653974660233e-06,0.02150314276377322,-0.03103388069416669,9.805174279693734,-0.5042778615098029,38.26381480297157,5.604281107335828,0.003595714832882846,0.0003957951074283365,1.4035649631823415,54.0,183.5,-93.69138598645128
1034.271629528,0.00011793213524865766,0.0033633077221932595,1.811040170264574e-06,0.034963553216516736,-0.036051302999446116,9.805128880071031,-0.5257351388378979,37.76238758599587,5.553320883351027,0.0031953821945859113,0.000496200350581263,1.4037265441909208,54.0,183.5,-93.69138598645128
1034.33323267,0.002477363213165624,0.003618471624777184,-0.002133872597355563,0.051440813808518025,-0.01920086028388764,9.797905098587819,-0.47300570502533085,38.44688094829631,5.713336381058228,0.0026758656176950313,0.00017107744512665575,1.4039729947059814,54.0,183.5,-93.69138598645128
1034.405309697,-0.0017439429087205305,-0.0016220020679175115,-0.0010598225383819104,0.01020366836624879,-0.026835622009639938,9.778875577434029,-0.3636211079879815,38.81533243918151,5.476403997606853,0.0027858502197650966,0.0006781810065495502,1.4036451752888484,53.5,183.5,-91.8476102659946
1034.468483333,0.0033666253042852075,-0.00011861514365868432,0.0010536111641108886,0.03752941848367912,-0.00888520887590659,9.836262730749665,-0.17402757431455096,39.4134523494366,5.8522550035180085,0.0027556070367436695,0.0004581222475098254,1.4037184899505855,53.5,183.5,-91.8476102659946
1034.530510798,-0.0037316693310360796,-0.00087996458012508,0.00107534367225577,0.028806126969793643,0.0020293164000829917,9.831508697234272,-0.23453943195486468,37.72784952249099,5.249036266097583,0.0025822583907116393,0.0005814627338617673,1.40374752975036,54.0,183.5,-93.69138598645128
1034.612450004,-0.0023594310779169662,-0.0002551639025839226,0.002135683637525827,0.04526371600381123,-0.0015638591906440397,9.805118985299087,-0.05476019366646854,38.644332841413906,5.566791800803013,0.00294530166167424,0.00012993814218777727,1.4036434830708278,54.0,183.5,-93.69138598645128
1034.676625004,0.0016260146660521104,-0.0017413071063303502,0.001058009404476714,-0.004654668683523138,-0.005914202948964837,9.879492551857942,-0.41641789970975107,38.95005133930808,5.423014309068671,0.0029622681662540063,0.00018288183840003348,1.4035486391597334,54.0,183.5,-93.69138598645128
1034.748493722,-0.002626540465379945,0.0021137049123588114,-0.0021188668229368524,0.03506578784286066,0.012444284153930181,9.778823193279448,0.27752194668883423,38.474494909445944,5.429657770341367,0.0027476709022297,0.0003290699316282899,1.4036646574552356,53.5,183.0,-93.69138598645128
1034.815879618,0.00411004241367791,0.0018757847302872865,0.001052576284032664,-0.008832924854735677,-0.009510467987579842,9.795706373870104,-0.16028589105290264,38.09455810929008,5.353386396589098,0.002755911982940139,-9.343050467428282e-05,1.4035255067451482,54.0,183.5,-93.69138598645128
1034.881232177,-0.0033632930403124715,0.00011792525025329567,1.0607534052884642e-05,0.027566816503323446,0.012695614668368518,9.800395218202263,0.08799577070874583,37.05716534096042,4.947181294215484,0.0031583921330986904,0.00010312022850016062,1.403586701373401,53.5,183.5,-91.8476102659946
1034.943101874,-0.001994387057680791,0.0007434158225486085,6.726720575202376e-06,0.005699056123684023,-0.004711769620168083,9.786087135945023,-0.5140926850427469,38.58217848158935,5.546185854098631,0.00359065225129124,-5.0976315598219644e-05,1.4034687957542107,54.0,183.5,-93.69138598645128
1035.018049276,-0.001994387057680791,0.0007434158225486085,6.726720575202376e-06,0.03100912002527269,-0.006419955798033374,9.903322670243456,-0.49067198715685445,38.58334041733895,5.31866423840936,0.0035606288086553637,0.0001275217622659141,1.4034150308167541,54.0,183.5,-93.69138598645128
1035.09124874,-0.003106180457797101,-0.002248873881775738,0.001072497738856312,0.03511348599887567,-0.036082344249073195,9.853012622703448,-0.269670488090252,37.72610661840486,5.590318780040473,0.003407842943760084,0.0003617611375849648,1.4035419558255142,54.0,183.5,-93.69138598645128
1035.146950346,0.00037504081866909366,0.0009965100435675946,0.001063701258124661,0.032065795381387395,0.03146831100576471,9.817152305153202,-0.25796012984075717,37.726687586741384,5.476557881786855,0.003580763583795153,0.0003520472124722664,1.4034338774252098,53.5,183.0,-93.69138598645128
1035.208713929,-0.0031028481873096683,-0.0022495637765298933,0.0021367185176040518,0.03721455964072537,-0.008820022251689728,9.73570687122159,-0.498522880597192,38.401438543857275,4.982087108347522,0.0037061968911676598,0.00026495627657921846,1.4033961327216997,54.0,183.5,-93.69138598645128
1035.273241588,-0.0051039036785455695,-0.0015047667124183709,1.500577441871024e-05,-0.005865846951952948,-0.03614908136051462,9.831592511909651,-0.3714720200414215,38.63343056477642,5.139827048362978,0.0032729249763106846,0.00023407687349593414,1.403497801450986,54.0,183.5,-93.69138598645128
1035.3368575,-0.003985445750483773,0.0014861432050951953,0.0010776721524651466,0.007221487358318818,-0.028262973955316358,9.810009217674779,0.02342069788589372,38.01051059488744,5.114178214795811,0.0028821220464687767,0.0007432286037762397,1.4033493848007974,54.0,183.5,-93.69138598645128
1035.40879479,-0.0007434171093927022,-0.001994399873945971,1.0348800782244093e-06,0.0723700991492097,-0.052532473776972254,9.8385200317391,-0.9831721141107175,38.01917787220219,5.360858965973796,0.00278895302852929,0.0003546632745902187,1.4035034776013988,54.0,183.5,-93.69138598645128
1035.474591221,-0.0020010515921409667,0.0007447956107081541,-0.0021217127563363104,0.028014869882548782,-0.00022340790420440515,9.845874984114682,0.11730394147717677,37.74049443141779,5.334718648262122,0.0026322279779421084,0.00032806152406548555,1.403582711248843,53.5,183.5,-91.8476102659946
1035.536375104,0.00011459986476122474,0.0033639976169474147,-0.0010624097385774714,0.012829510168800127,0.00031805483317603024,9.829163878833597,-0.06450662182336753,38.14348632097792,5.4020708222319875,0.002490172650234045,0.0003405686418933775,1.4035611521365357,53.5,183.5,-91.8476102659946
1035.598560986,-0.0031028481873096683,-0.0022495637765298933,0.0021367185176040518,0.02515099042298597,0.013567549519648541,9.745336003944539,-0.8697955418970463,38.75085447688428,5.91084168106751,0.002919494696053789,0.00013636264175734682,1.4036766286543245,54.0,183.5,-93.69138598645128
1035.681054255,-0.0006321495086042203,0.0013702876364068345,-0.0021255935566630237,0.03799724837445333,0.026708427302204733,9.829102181925359,-0.28550812088996474,39.00072011991201,5.130416280600874,0.003032274439679357,-2.4519322547251058e-05,1.403756832663264,53.5,183.5,-91.8476102659946
1035.74405543,0.0021089869224420158,0.0026205817943988066,-0.0010691364591526738,0.028373066868804205,0.014945234847693206,9.790817305585097,-0.7817992430403955,37.798670888756924,5.516322926829379,0.003113371104957022,0.0003743383364019789,1.4037139762416386,53.5,183.5,-91.8476102659946
1035.81019702,-0.0022381705777904997,0.0031074553796073164,0.00320171338901083,0.021743144606127453,-0.0030144770873518174,9.809980115363533,-0.5687849928679701,38.39795273568504,5.664652136233301,0.0027495123749933796,0.0006996073089888241,1.403787866106016,53.5,183.5,-91.8476102659946
1035.882358602,0.0007334203044450934,0.001996469556859672,-0.0031936951357374728,0.04143312085754908,-0.025679793320365428,9.819480615798648,-0.20137179637727842,38.229857707803184,5.186235591828766,0.002531368956164441,0.0006032291397168107,1.4038177060851893,54.0,183.5,-93.69138598645128
1035.954469174,-0.0027311396326133172,-0.0012523638395569082,0.002136201077564939,0.017187018649887482,-0.04222300321649869,9.762084731777978,-0.17395966986020187,38.59424242217964,5.745629134516787,0.003075298837859517,0.0006649617538550209,1.4036540161973714,53.5,183.5,-91.8476102659946
1036.017019318,0.0027378080661684206,0.0012509825979939966,-7.761613804395637e-06,0.0321838902349571,-0.00945149104207527,9.829096943485812,-0.5453642949820794,38.39911467143464,5.437130520544028,0.003046182633612217,0.0005462403692432738,1.4037800047285496,53.5,183.5,-91.8476102659946
1036.092567573,-0.001244305413827913,0.002736435908335034,0.0021341313174084906,0.045010581355787005,0.011314838788937591,9.821887131129294,0.02152521879278111,37.69156855489997,5.286034162787029,0.003191925410289718,0.0006424590772228887,1.403657680458609,54.0,183.5,-93.69138598645128
1036.163730929,0.0007500816438528779,0.0019930200857864256,0.0021274045968332884,0.04257682657186615,0.004569054450563637,9.845832494732045,0.08217290395489017,37.7387515282551,5.676000981387048,0.003025284492278473,0.00033678678441608883,1.4035615373478045,53.5,183.5,-91.8476102659946
1036.225254328,-0.00037504082518378403,-0.0009965100422188301,-0.0010637033387086237,0.03284205919039636,0.033724139435014816,9.797997644009552,-0.9578553719734669,38.33928418403272,4.961481161643142,0.0030013324867131223,0.0004123033214702524,1.4034602128364677,53.5,183.5,-91.8476102659946
