time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
0.00450094200004969,-0.18292683362960815,-5.792683124542236,0.792682945728302,-0.09576806426048279,-0.040701430290937424,9.979032516479492,-107.32500457763672,8.77500057220459,32.625
0.007965644000250904,-0.12195122241973877,-5.97560977935791,0.8536585569381714,-0.08140286058187485,-0.031124621629714966,9.976638793945312,-107.32500457763672,8.77500057220459,32.625
0.011324306000460638,-0.18292683362960815,-5.9146342277526855,0.8536585569381714,-0.0933738648891449,-0.028730420395731926,9.962273597717285,-107.32500457763672,8.77500057220459,32.625
0.015060464000271168,-0.3048780560493469,-5.731707572937012,0.4878048896789551,-0.07661445438861847,-0.05746084079146385,10.017339706420898,-107.32500457763672,8.77500057220459,32.625
0.018691780000153813,0.060975611209869385,-5.670732021331787,0.6097561120986938,-0.08858546614646912,-0.040701430290937424,9.976638793945312,-107.32500457763672,8.77500057220459,32.625
0.022465646000455308,-0.24390244483947754,-6.097560882568359,0.6097561120986938,-0.07422025501728058,-0.0071826050989329815,10.014945983886719,-107.17500305175781,8.02500057220459,33.07500076293945
0.025886389999868697,-0.12195122241973877,-6.219512462615967,0.792682945728302,-0.10055647045373917,-0.028730420395731926,9.971850395202637,-107.17500305175781,8.02500057220459,33.07500076293945
0.029254322999804572,-0.18292683362960815,-5.9146342277526855,0.792682945728302,-0.07661445438861847,-0.0454898327589035,9.976638793945312,-107.17500305175781,8.02500057220459,32.85000228881836
0.03262652700050239,-0.0,-5.97560977935791,1.0365853309631348,-0.09576806426048279,-0.016759412363171577,9.988609313964844,-107.4000015258789,8.550000190734863,32.85000228881836
0.035904772999856505,-0.0,-5.97560977935791,0.7317073345184326,-0.06703764945268631,-0.026336219161748886,9.974244117736816,-107.4000015258789,8.550000190734863,32.85000228881836
0.03920963299970026,-0.24390244483947754,-5.9146342277526855,0.6707317233085632,-0.1173158809542656,-0.05267243832349777,9.964667320251465,-107.4000015258789,8.550000190734863,32.85000228881836
0.04252819199973601,-0.18292683362960815,-6.036585330963135,0.8536585569381714,-0.11252748221158981,-0.05746084079146385,10.02691650390625,-107.32500457763672,9.075000762939453,32.32500076293945
0.045801907000168285,-0.0,-5.792683124542236,0.6097561120986938,-0.07182604819536209,-0.016759412363171577,9.959878921508789,-107.32500457763672,9.075000762939453,32.32500076293945
0.04941837800015492,-0.3658536672592163,-5.97560977935791,0.6097561120986938,-0.10295066982507706,-0.05506663769483566,9.962273597717285,-107.32500457763672,8.25,32.55000305175781
0.05280292499992356,-0.12195122241973877,-5.97560977935791,0.6097561120986938,-0.09816227108240128,-0.021547814831137657,10.002974510192871,-107.25000762939453,8.25,32.55000305175781
0.056088932000420755,-0.3048780560493469,-5.9146342277526855,0.792682945728302,-0.11013327538967133,-0.07182604819536209,10.014945983886719,-107.25000762939453,8.25,32.55000305175781
0.05939514700003201,-0.060975611209869385,-5.853658676147461,0.6707317233085632,-0.08858546614646912,-0.026336219161748886,9.921571731567383,-107.25000762939453,8.550000190734863,33.0
0.06303880599989498,-0.060975611209869385,-5.792683124542236,0.7317073345184326,-0.07900865375995636,-0.06703764945268631,10.034099578857422,-107.25000762939453,8.550000190734863,33.0
0.06674814100006188,-0.24390244483947754,-6.097560882568359,0.6097561120986938,-0.07900865375995636,-0.07422025501728058,9.998186111450195,-107.25000762939453,8.550000190734863,33.0
0.07044341399978293,-0.060975611209869385,-5.792683124542236,0.4878048896789551,-0.08858546614646912,-0.040701430290937424,10.02691650390625,-107.70000457763672,8.850000381469727,33.30000305175781
0.0741464470002029,-0.060975611209869385,-5.853658676147461,0.792682945728302,-0.10534487664699554,-0.009576806798577309,9.95748519897461,-107.70000457763672,8.850000381469727,33.30000305175781
0.0775146930000119,-0.3048780560493469,-5.670732021331787,0.6707317233085632,-0.1149216815829277,-0.031124621629714966,9.995792388916016,-107.70000457763672,8.850000381469727,33.30000305175781
0.08083017799981462,-0.18292683362960815,-5.9146342277526855,0.6707317233085632,-0.1149216815829277,-0.043095629662275314,9.955090522766113,-107.70000457763672,8.100000381469727,33.60000228881836
0.08416061099978833,-0.18292683362960815,-5.792683124542236,0.8536585569381714,-0.08619125932455063,-0.028730420395731926,10.017339706420898,-107.70000457763672,8.100000381469727,33.60000228881836
0.08743437799967069,-0.18292683362960815,-5.9146342277526855,0.6097561120986938,-0.11252748221158981,-0.021547814831137657,9.99100399017334,-107.70000457763672,8.100000381469727,33.60000228881836
0.09075830100027815,-0.12195122241973877,-5.97560977935791,0.6707317233085632,-0.05267243832349777,-0.0454898327589035,10.031704902648926,-107.10000610351562,8.850000381469727,33.30000305175781
0.09402498500003276,-0.3658536672592163,-5.731707572937012,0.9756097793579102,-0.1149216815829277,-0.047884032130241394,10.000580787658691,-107.10000610351562,8.850000381469727,33.30000305175781
0.09745260399995459,0.060975611209869385,-5.9146342277526855,0.792682945728302,-0.090979665517807,-0.028730420395731926,10.010157585144043,-107.10000610351562,8.850000381469727,33.30000305175781
0.10083683900029428,-0.0,-5.731707572937012,0.5487805008888245,-0.07422025501728058,-0.040701430290937424,9.971850395202637,-107.10000610351562,8.850000381469727,33.30000305175781
0.10412388700024167,0.060975611209869385,-5.853658676147461,0.4878048896789551,-0.090979665517807,-0.040701430290937424,9.93354320526123,-107.10000610351562,8.850000381469727,33.30000305175781
0.10739458100033517,-0.24390244483947754,-5.97560977935791,0.8536585569381714,-0.10295066982507706,-0.043095629662275314,9.976638793945312,-107.10000610351562,8.850000381469727,33.30000305175781
0.11070787900007417,-0.18292683362960815,-6.036585330963135,0.8536585569381714,-0.043095629662275314,-0.016759412363171577,9.96945571899414,-107.10000610351562,9.450000762939453,33.0
0.11449033900044014,-0.0,-5.670732021331787,0.7317073345184326,-0.07661445438861847,-0.040701430290937424,9.96945571899414,-107.85000610351562,9.450000762939453,33.0
0.11817597699973703,-0.24390244483947754,-5.792683124542236,0.792682945728302,-0.10295066982507706,-0.047884032130241394,9.921571731567383,-107.85000610351562,9.450000762939453,33.0
0.12190854100026627,0.12195122241973877,-5.792683124542236,0.7317073345184326,-0.07182604819536209,-0.035913024097681046,9.967061996459961,-107.62500762939453,7.875000476837158,32.775001525878906
0.12538959700032137,-0.24390244483947754,-5.9146342277526855,0.792682945728302,-0.06703764945268631,-0.014365210197865963,10.050858497619629,-107.62500762939453,7.875000476837158,32.775001525878906
